Id,Sales
110,7410.592900781478
111,8056.390512116364
112,7736.324327604824
113,5870.891235801669
114,8427.257340169042
115,5964.59512548355
116,7076.7166104577145
117,8480.577882021382
118,6769.294936458634
119,10291.993397968845
120,7201.131930428336
121,7602.049937978277
122,5487.585199360771
123,7153.5909320337505
124,7235.896707322215
125,6181.589119654709
126,4168.80455089804
127,5186.1735054575765
128,7846.100319115999
129,5803.74032637402
130,4179.200229626473
131,8744.446011584854
132,6254.29910536655
133,6114.050347509824
134,5863.639733298839
135,5710.0533903453515
136,7088.377632410164
137,6909.054165829212
138,6131.476259278549
139,5145.742554338175
140,5511.130745785871
141,6463.497458805405
142,3792.370639133453
143,6346.5540179322015
144,4937.058545661861
145,8459.81345069254
146,7412.44028206802
147,6182.447805312777
148,10561.500370789236
149,5164.623345923326
150,4823.9390660177005
151,10436.255570305908
152,6371.208870640251
153,7915.514856072234
154,7497.063607273634
155,5327.835748156237
156,5803.816082269246
157,5681.602945183572
158,8635.19360292013
159,11281.366639464546
160,6361.9011984639255
161,3409.79714782602
162,4529.8519618217115
163,8625.781570675676
164,8949.24591588278
165,5553.987932123325
166,6902.113853001485
167,4688.850267932663
168,5529.368864090924
169,3336.512501678115
170,5164.439846738485
171,6160.585907016431
172,7033.106111410952
173,6542.964344605567
174,6641.726055061302
175,7859.5275485400625
176,8763.888100422482
177,7587.320605454094
178,4539.785614708911
179,8728.419077262408
180,10917.352401026106
181,5464.665624306785
182,7782.620446932655
183,5431.800873841642
184,6347.863333761974
185,3807.0649002217256
186,6920.23457821811
187,5437.762444490283
188,8028.7847618356855
189,7045.537910697151
190,7858.865819808567
191,7457.995263688497
192,5371.076185262513
193,8121.189829928119
194,19037.365428909357
195,10204.488884743036
196,5773.109379793531
197,2950.620095800304
198,5988.418880862006
199,8167.241974776556
200,5907.09869580092
201,12427.76984933655
202,20138.72260013728
203,4051.8204714685676
204,5409.211993558401
205,8377.062855831557
206,4966.958114349734
207,9298.829809343053
208,6430.065889880718
209,7360.925990632467
210,3623.4145602977374
211,6404.289002849348
212,5651.5547865948765
213,7256.928785212542
214,8285.743205239205
215,5651.85425081025
216,5800.396932353799
217,7004.5088162033535
218,5353.802060372202
219,4491.772717045694
220,7411.802772572536
221,5522.631119657872
222,5478.418527207767
223,7153.710030958676
224,5679.775662676732
225,5119.055127455005
226,6794.30374426353
227,7136.290486666037
228,7913.2486562998865
229,6441.565590451958
230,6543.459003173117
231,5646.110270286606
232,3378.900078849118
233,6177.80194089847
234,6655.865877982533
235,5724.392494520135
236,4698.260382826381
237,8560.543609448563
238,7049.56317110876
239,9365.362009551498
240,6376.9204835911805
241,5451.553986501091
242,5521.6321983513035
243,4445.099513723295
244,10244.563489233597
245,4857.438454980569
246,7613.050347933868
247,14642.282362143333
248,6939.664236687686
249,7252.416863076371
250,4994.273673220004
251,4668.666016445634
252,7337.131660715604
253,4012.3326859218473
254,5184.240045688813
255,10157.573765758525
256,5442.7640292236665
257,17130.143769193244
258,13424.024064837708
259,4416.336733277665
260,6334.157480292189
261,5113.420058945503
262,6523.770698585116
263,5720.69283013886
264,10688.335588435055
265,7865.572178541701
266,8877.346668135904
267,4681.423253879247
268,7248.32366963218
269,4735.65835162573
270,9175.177298395536
271,6357.04619507582
272,6073.635131192303
273,6377.765554301107
274,6022.268050654171
275,8180.791143181588
276,9141.947205648561
277,5648.548006927658
278,10188.18046093643
279,6265.029290306305
280,8967.06617877268
281,5491.975425100824
282,5208.09233922847
283,5381.904817875794
284,9897.293015681022
285,5740.468031657101
286,7689.273620926918
287,6040.813595897527
288,8958.08464253733
289,4339.375318899158
290,7878.062190605235
291,6750.879833522475
292,3916.996559618269
293,13791.841180741589
294,16263.868890423375
295,6781.135015544988
296,6971.450668935997
297,8942.887305990766
298,10532.954235813526
299,11281.926772556199
300,5795.871553760431
301,7619.718260733544
302,5771.877078261737
303,7731.884268274383
304,4074.0242044192078
305,5832.45968081485
306,5514.269545460987
307,5925.141871758737
308,7418.83358570162
309,5199.8146526525015
310,4741.582731909226
311,6567.358196139773
312,3726.798630951918
313,4674.530689824988
314,5501.999809719185
315,6390.299721366814
316,8339.148012155334
317,7312.807066486354
318,6934.563979149089
319,5843.805723923461
320,5831.972990385159
321,11078.444576164367
322,7525.3492154027335
323,5570.180934731844
324,4159.8795065089325
325,7481.855225607226
326,4486.372769201848
327,7074.7516971549985
328,3567.1801060335865
329,5204.768123313367
330,7202.349215343206
331,6015.91394038905
332,5002.75479358203
333,7686.755196407917
334,10051.08203015135
335,11976.406388049827
336,5934.980036694801
337,9561.39133196454
338,3266.5174815381183
339,5387.275492669397
340,6436.365727521791
341,4237.530209195959
342,7284.485366663151
343,5418.380920826562
344,5021.054662080528
345,8779.806686719407
346,9768.654629853123
347,8748.743013778265
348,5155.542749894993
349,4739.803769685725
350,7970.777146754015
351,7168.458126207087
352,5978.753157728612
353,4895.7873511671605
354,6048.531846403868
355,10004.109979935463
356,4357.675141296053
357,6473.106662776886
358,6816.69565621989
359,8279.260922196747
360,12327.457208330388
361,4661.022080466233
362,12667.975355505861
363,6618.6346240094335
364,5130.141524142308
365,3836.7916737622218
366,5977.046674599091
367,6182.688539992135
368,5253.2473516899645
369,7037.753581318816
370,4670.8009649618625
371,4831.330043326954
372,6929.152221914397
373,3460.2796824576367
374,7420.214310563168
375,6525.50210240048
376,7275.099227746591
377,8880.89696015786
378,5396.567397040105
379,8261.129648554012
380,6114.332226660262
381,5383.118091956055
382,5322.662452863736
383,4822.920511976395
384,9523.276198621861
385,6125.920285223324
386,4976.595609063665
387,7395.782984237981
388,8359.321251072657
389,7178.283107344038
390,5840.846874433177
391,8304.855429575684
392,5277.244291031995
393,6008.969930333602
394,5905.722805363997
395,8563.235180859563
396,6257.301382825176
397,5699.7763685934915
398,5754.862352515421
399,4875.292178299219
400,3826.2060500149228
401,5157.018027334587
402,7986.264063779456
403,8095.300031461558
404,10296.333534329618
405,11337.195080504802
406,7896.68967784026
407,5229.716299087972
408,5023.592397312448
409,10930.86109026718
410,10598.180480266357
411,7063.223617953154
412,8491.254687644276
413,8396.70404746649
414,5994.155298297753
415,4044.2974113050045
416,9997.835794895967
417,5993.629569898125
418,6542.9952223937
419,6185.262835603754
420,2841.745521050397
421,11794.921367888526
422,5654.1349261308505
423,5247.4085945344195
424,4848.363470850974
425,5716.220777585157
426,6472.308468383621
427,7775.8201971136705
428,6418.620594526311
429,4824.056991620539
430,4688.84482176371
431,4106.699157058674
432,3239.6856089653056
433,6989.172467411841
434,19070.719373789074
435,4409.268465766541
436,5590.178720471714
437,6608.098509653216
438,5622.288165426725
439,5699.164529600908
440,4451.053646580256
441,3998.572221923
442,7433.5793960398
443,7017.537827959924
444,4027.94564227654
445,8850.919895155375
446,5731.041649166016
447,4691.017624779915
448,8441.269820385212
449,7531.732778298676
450,8696.037003261094
451,5545.289162497659
452,6373.330102058508
453,4388.564869992092
454,4910.7809936382555
455,13707.14591401032
456,8602.735808106898
457,6296.075061614218
458,5517.090767499096
459,4612.119709896027
460,5722.787077244475
461,5330.641089072378
462,9718.682783133272
463,4775.311587246473
464,5695.428563483594
465,7021.642080410872
466,4418.144774893529
467,6013.089976902435
468,7460.222454921356
469,6897.749917556111
470,7077.015292275989
471,4298.269104090012
472,5767.242197699389
473,6464.9788347622425
474,8444.106734844076
475,8932.431679221223
476,6232.252819198715
477,4624.302729513711
478,7487.231813064446
479,6088.483040297506
480,4655.260202768945
481,7385.199004270028
482,7103.188932590507
483,6476.791202627091
484,5594.105496335033
485,6064.427677865493
486,6105.886379175708
487,5700.302265171124
488,6814.930665048481
489,6571.362205670373
490,5780.3960514185965
491,8960.339407698953
492,6100.704770897156
493,4843.366647561478
494,11385.434367851347
495,6228.517361198259
496,3541.2541567099497
497,7645.0619387598135
498,8123.62218198439
499,10081.930460670443
500,5177.695711802988
501,5971.482739062157
502,5974.997131084713
503,7219.897759759406
504,5960.81309513417
505,8584.665493243841
506,3187.381579816453
507,5957.728626236578
508,6099.468411174611
509,5492.386706271055
510,5183.04227892277
511,6220.942422373397
512,8485.98849102099
513,5686.605692496644
514,8088.667860755213
515,6677.733360494516
516,8708.574142157802
517,4463.153199237535
518,6668.757814859858
519,6479.607547063372
520,7503.676594227224
521,8221.246453154128
522,4716.003387840337
523,8085.774813629942
524,6877.6267041554465
525,7432.228653348155
526,4104.3539800157405
527,3767.197746274273
528,6836.355812197275
529,5943.172124031885
530,8658.203263609636
531,6402.036156711628
532,5984.386951307809
533,8238.669119895409
534,6694.97518279427
535,6408.4214599958905
536,7322.600180449736
537,6233.726763517853
538,8233.983569687378
539,10757.518507618654
540,7168.546909460132
541,4603.76647290052
542,5675.36994658661
543,4260.821546986284
544,3474.51941800631
545,8413.864567229986
546,5306.066860989823
547,8271.903364445378
548,4194.414096235467
549,7281.078538055186
550,5787.324195379821
551,8641.074566566507
552,4791.0112391902285
553,5533.055389847679
554,5986.670892717376
555,7109.353081178088
556,5043.670365139354
557,7067.135968533714
558,7368.222244855465
559,9122.027076257069
560,6994.533028909972
561,6986.271945393789
562,5784.2633954895555
563,4488.0780853989845
564,5108.887150760245
565,10427.675845027754
566,9505.964417926061
567,6470.2084244048965
568,15627.999647999814
569,5890.639319066193
570,5191.447928616253
571,6094.073871419478
572,8328.572454812918
573,9262.247322004227
574,6491.501533093217
575,7680.68200724353
576,7870.7500642828945
577,7258.344839859209
578,6117.862551912057
579,5874.415812522026
580,4651.69493958194
581,5045.7647879824135
582,4105.450258911577
583,5469.38253445695
584,8767.882141818029
585,15471.212409837473
586,6682.770855674998
587,5151.569134566167
588,7169.3855334600175
589,4319.541915578467
590,6077.048822346297
591,4031.311825425509
592,8989.437381105045
593,6081.284310960055
594,6274.201731483086
595,12979.774932963413
596,11655.777078132725
597,5389.335326013598
598,6843.874746950812
599,3729.5677181185856
600,5240.80151526757
601,5437.478753804944
602,8100.0396249100695
603,4697.36486188568
604,4272.919476619662
605,5531.759219088955
606,5521.790415366049
607,7057.8465176788895
608,7282.58627230842
609,3492.006890982663
610,6469.444205007468
611,8483.478178182646
612,7601.311547816155
613,4936.932752521252
614,4504.085867781573
615,7868.092353669127
616,5065.909723646643
617,9745.949489221412
618,4408.479806376036
619,5035.128948937357
620,6787.12747235695
621,5542.001485841425
622,4290.378410605263
623,5684.617231900311
624,6653.883845482831
625,8422.653060005281
626,9797.913467091463
627,5384.495530522478
628,3875.330099038154
629,5902.197345188198
630,5877.000678919564
631,4668.056520302396
632,6252.487897453273
633,5814.626518095739
634,10557.416548026087
635,7064.518564921121
636,6250.778190935054
637,7361.773243818976
638,4979.387332674586
639,9087.519280145038
640,5186.016734796022
641,13334.926849499054
642,5682.30305984384
643,5279.502389997606
644,5502.485730496571
645,4401.841683791666
646,6993.318921415227
647,16973.72119159628
648,4505.349342868377
649,4763.715808027823
650,9825.706232741288
651,6055.908731539386
652,6807.79635288429
653,7785.380652229361
654,6368.722499674935
655,5213.902155089286
656,4574.394835095574
657,9294.98643404658
658,5942.892966980764
659,6987.6137149080205
660,6895.596509812157
661,4872.716153101663
662,6472.863010569022
663,5835.314573742799
664,3645.2310889259493
665,8233.786987275927
666,8718.667866895797
667,4532.012271426697
668,7644.233350429452
669,6418.454129655498
670,4592.866830397855
671,8277.107610034383
672,5939.687329509119
673,8161.1550067509725
674,4474.039870441027
675,5062.658447163984
676,6172.1134519611205
677,3857.6930359088365
678,7564.852784787047
679,4280.600514628173
680,6084.6108108255075
681,4904.377231241887
682,5678.6244168355515
683,6495.1611437274405
684,6755.0167649057685
685,6385.228950278577
686,7911.19309293705
687,5887.415988181549
688,6781.954300283306
689,6226.430365765765
690,8546.312305984095
691,9198.55560907345
692,6501.030900153252
693,3349.2683557135424
694,6353.576548645921
695,7106.8833739290085
696,4124.971437056845
697,10336.40856197601
698,5030.6237600934655
699,6954.269774731954
700,9560.174254510062
701,6636.0962048601305
702,4349.478406367758
703,10592.368055458945
704,9770.098621428768
705,5268.567208720074
706,8181.56249453164
707,10313.091602655648
708,5782.530324539658
709,5150.07016766672
710,6710.372696754049
711,5961.228231703316
712,6438.95050101618
713,6920.6632411605715
714,5142.644998595817
715,6308.540450608861
716,7243.688520141356
717,6386.108252936329
718,7975.520513119399
719,5903.466491129094
720,6313.298592249294
721,4255.140386398091
722,8202.926080362551
723,6980.025367434726
724,6248.963114697915
725,6393.7167444733805
726,6545.210481189624
727,9078.465521396569
728,5712.320688037602
729,5393.9299009609895
730,5685.970729316767
731,6850.2991488989155
732,6455.765383307942
733,4550.514718490344
734,4064.4430825558175
735,7052.469135424344
736,7376.640697554739
737,5778.818017216294
738,8024.875339357566
739,5613.325650180283
740,6270.649142163318
741,5079.943119694354
742,3435.5024055478248
743,6075.575941175474
744,6336.110681662434
745,6707.516579241067
746,9340.79148384843
747,7825.118919700585
748,4948.249950730477
749,8597.196586336746
750,3711.7051477071864
751,3427.5310248239043
752,7557.099987372761
753,11548.203386690557
754,8138.987828525067
755,7158.532918942234
756,5149.693143461663
757,6997.0836548698
758,8077.249110213335
759,5915.37996521873
760,7987.6302812459335
761,4610.860421331945
762,4412.912322074197
763,5526.346529638165
764,5313.328528432373
765,5876.975660180427
766,5268.1299447173515
767,4824.228421301668
768,4178.030323757882
769,6993.670520746566
770,7056.984780279451
771,5103.391325556325
772,6058.899788232382
773,6722.49990420073
774,5423.347521986586
775,5457.404951929536
776,8392.549911112465
777,7183.615867020799
778,5864.931649810994
779,3820.5319018880914
780,13228.821131274615
781,5952.662367508615
782,5737.091999398783
783,8357.154721104853
784,6863.1285202654035
785,7421.22654546295
786,5900.071873056768
787,6944.826550396409
788,9346.410609910256
789,12276.851536614844
790,5175.8360029257965
791,4884.0023006742695
792,5247.960670821082
793,6356.417022737719
794,5582.249760377259
795,7212.80357942499
796,8984.697879062465
797,5890.009194693252
798,4405.036496959884
799,6271.066156372782
800,8182.8462600094535
801,5057.767107816639
802,7081.626748098893
803,4039.2292860933244
804,6701.862231664096
805,8238.00190395516
806,7372.598201428015
807,8883.549743688542
808,6350.140900321789
809,4166.340121906201
810,6369.846177777047
811,7588.751676469355
812,8368.424779026363
813,7432.328554619871
814,7787.1227184201525
815,6072.077438510061
816,4406.617045761334
817,9481.837919533935
818,4514.006855628117
819,10402.906787257543
820,5680.391311972405
821,4111.673638232829
822,6613.284553502415
823,6246.954148723369
824,6934.355169241206
825,7823.177476676966
826,3994.022624003514
827,4670.924225372605
828,7332.47436370878
829,8160.497323174106
830,9808.056814328953
831,4889.527990342473
832,5498.761048686256
833,5766.563945871306
834,6064.001379337689
835,5839.583792191866
836,9415.004616154492
837,8322.935678610707
838,10470.714552579244
839,4410.933537803369
840,5830.93354559089
841,9923.585548215631
842,7646.889821992489
843,5413.14077462843
844,10236.635193211947
845,6437.177351102094
846,4950.742332023509
847,5150.922588306822
848,4775.731906604925
849,5369.087322212148
850,6098.738324561148
851,5055.047480384535
852,5322.94059570189
853,9112.912449698033
854,6777.828113607817
855,20740.362033418576
856,6347.606779797011
857,4344.092403068817
858,7239.798835116181
859,8547.038414741479
860,7134.987881213001
861,7143.243812448117
862,5639.232327465322
863,7542.854877697891
864,7717.403293917223
865,5129.879948169087
866,5857.112672450282
867,6480.80133733987
868,8473.139743154985
869,7028.864346166027
870,8728.189726531182
871,5730.05156780097
872,4715.740688922391
873,5713.902258635203
874,9527.106461825675
875,10757.599259091314
876,9860.04532952153
877,7944.264685444517
878,4393.805336654367
879,5706.654636676773
880,4763.176348513226
881,7646.979230584737
882,10646.370786534968
883,8719.670306161532
884,5787.128513181522
885,5368.930662194025
886,3839.4138637850483
887,5636.483336057277
888,10353.339272288185
889,6565.188997644532
890,5274.935254294851
891,5469.184780858605
892,7949.021707934247
893,3620.5712436430854
894,7226.851958292251
895,4357.563581273402
896,6459.626050190961
897,6203.689965300267
898,5437.797541786936
899,7139.808686974238
900,6895.316058568884
901,4991.269600781745
902,6767.616620358769
903,6751.053052864615
904,10727.591005541984
905,5903.177092945658
906,8607.229295460653
907,6515.639275051461
908,8543.238700071664
909,6282.8704089840685
910,9602.700089058702
911,4945.820134057504
912,5018.7308039208965
913,6012.241190182289
914,5768.980393925325
915,8727.88720431568
916,7108.133627101272
917,5868.755433104785
918,7079.40412144663
919,6568.596083568469
920,9849.21280393609
921,3940.3537299614045
922,13097.406004726075
923,4920.342868785792
924,6180.820215019594
925,8000.119169654849
926,4990.597858256855
927,6248.7997576299695
928,6305.556551798963
929,7209.405840928243
930,5231.5473336254645
931,5554.025797746336
932,8152.34227416162
933,7406.027812878557
934,6865.137767716024
935,5509.84512041918
936,6900.526269253719
937,11111.087041751896
938,6388.996181751417
939,4088.8363337423025
940,6218.004637171315
941,5854.240583556217
942,5562.312541409109
943,7329.776604359052
944,4005.0599184754105
945,7808.748504809564
946,6264.757180791896
947,6789.051948637152
948,6657.67553569618
949,4451.3662749697305
950,5878.882844799091
951,5393.245781631222
952,7821.961648386809
953,9208.015849332718
954,5101.219626238111
955,5154.538263448228
956,7145.5733943999585
957,5733.500528757353
958,5795.535775721446
959,8445.751794920958
960,6853.529179246706
961,7331.020521667402
962,5747.085313403001
963,4579.085459476103
964,6810.016804781317
965,7020.201786307228
966,7655.075924471357
967,7952.77270688419
968,7766.403293181266
969,6099.582734158347
970,8262.682613385745
971,6221.579040586023
972,7132.855615112556
973,8566.131585693465
974,6781.589052571644
975,10243.416420299876
976,7729.154899862442
977,7725.571381535971
978,5605.14822180469
979,6953.953844505497
980,7555.338102150878
981,6568.843580766918
982,4391.101785450568
983,5062.251434468343
984,8246.415065091796
985,5804.248915715931
986,4131.594810216833
987,8685.071619518838
988,6473.913033340608
989,6008.277631929899
990,5882.572633105128
991,5539.002248761166
992,6977.131647449276
993,6769.768446960348
994,6238.884049506042
995,5306.692639561767
996,5764.5505542242445
997,6333.618657834859
998,3804.9561567287737
999,6225.907710417475
1000,5167.462312772376
1001,8735.12260157438
1002,7685.119502242699
1003,6382.364584673847
1004,11347.640568203382
1005,5950.222756832304
1006,4864.428331950384
1007,10292.116578979261
1008,6651.6991559339
1009,8239.643410129142
1010,7311.586915289587
1011,4861.139389946561
1012,5950.480106403849
1013,5747.150898214875
1014,8093.541748805504
1015,11663.343244237232
1016,6052.283126345534
1017,3518.858037472592
1018,4831.849429605262
1019,8524.830479461867
1020,8495.991262400472
1021,5951.171453069315
1022,6953.350999964476
1023,4664.1190984133555
1024,5933.041724841078
1025,3182.415207968837
1026,5208.343434197667
1027,6014.016602564888
1028,7101.523036127173
1029,6968.247192990969
1030,6747.952208625932
1031,7625.748462527144
1032,8809.213414242025
1033,7504.063185092692
1034,4848.626207400005
1035,9338.402487970017
1036,10978.550204786703
1037,5731.260685148314
1038,7747.1849667697525
1039,5183.450770279981
1040,6262.880140883527
1041,3788.58603203551
1042,7229.655096163634
1043,5442.982095712751
1044,8409.388141766194
1045,6908.019349821065
1046,8038.441550986385
1047,7454.791599236806
1048,5106.574103381432
1049,8577.849711369561
1050,18691.27894986023
1051,10258.371955374747
1052,5908.409657538786
1053,3322.350819200354
1054,6013.82726913077
1055,7809.971639250204
1056,5798.686855033206
1057,12990.968003486054
1058,19166.09145025003
1059,4257.325018644195
1060,5954.101913338586
1061,7599.8078921252345
1062,5396.104035019627
1063,9096.815448711212
1064,6671.047478848355
1065,7515.906446791165
1066,3714.496818458512
1067,6820.51455553167
1068,6047.590714948006
1069,7263.263566680613
1070,8968.407871933316
1071,5835.665873397181
1072,5506.537860095795
1073,7148.870232042781
1074,5788.7339737357
1075,4813.480086479383
1076,7555.444947618863
1077,5628.4575459683965
1078,5637.235110200173
1079,7410.456757117437
1080,6004.511166376764
1081,5792.777608999348
1082,7169.383096568908
1083,7260.267469013621
1084,8035.742035616574
1085,6195.9697099119185
1086,6904.447777212055
1087,5651.80976732563
1088,3453.415986613819
1089,6280.458024861854
1090,6914.76180833416
1091,5927.730018093157
1092,4936.647783131671
1093,8373.288550459267
1094,7077.448325959356
1095,9764.036885867205
1096,6868.109310833282
1097,5676.354501641728
1098,5318.2515262281695
1099,4347.887311620386
1100,9951.001426384364
1101,4994.837016278626
1102,7453.815770865056
1103,14656.342622543012
1104,7180.384129722542
1105,6291.475229960309
1106,5072.777960006098
1107,4684.735433735462
1108,7156.295603164702
1109,3951.6748641038043
1110,5559.004472873068
1111,10038.403746981143
1112,5340.050136086454
1113,17379.637425931523
1114,14329.064893276605
1115,4493.333631959814
1116,6729.454144237904
1117,5629.478371198385
1118,6462.028256522877
1119,5689.973035110637
1120,11072.352261170568
1121,7506.10394586572
1122,8886.426105861727
1123,4899.703338180252
1124,7323.060938664372
1125,4821.962188317368
1126,9432.528764837767
1127,6526.259024200836
1128,5951.782411077822
1129,6119.834213054317
1130,6380.457133244233
1131,8037.672942573488
1132,8869.917844348354
1133,5782.780174926112
1134,10016.590480221645
1135,6343.504455003557
1136,9552.915918432702
1137,5754.246752769791
1138,5508.4647994612915
1139,5308.342788919848
1140,10363.350542683975
1141,5814.340899006273
1142,7113.4875969317345
1143,6358.191446951768
1144,8778.007204155925
1145,4419.604069751098
1146,7725.13275556827
1147,6595.323897503209
1148,3931.5389589973997
1149,13962.784914850728
1150,16655.070688475553
1151,6970.011746939016
1152,6828.2372056767235
1153,9147.334495164005
1154,10507.620905837995
1155,11418.957758220395
1156,5670.4983084605565
1157,7718.800117719174
1158,5643.7078306378535
1159,8021.7759758435395
1160,4008.916439441237
1161,5858.792875933412
1162,5575.287245223452
1163,6112.713931964791
1164,7354.928835632974
1165,5516.165808872886
1166,4741.348840440774
1167,6793.817129998647
1168,3636.7328873381884
1169,4763.6092332417065
1170,5772.843431953355
1171,6625.423768028378
1172,8800.954867379383
1173,7741.0813431934575
1174,7113.040846568785
1175,5850.824193498574
1176,5914.7533315908795
1177,11082.171852790761
1178,7354.797952859332
1179,5300.395221704335
1180,4448.409184239592
1181,7340.170605496876
1182,4432.99463416736
1183,7018.100505753752
1184,3320.7735056324263
1185,5483.329174353053
1186,7620.0421688534125
1187,6078.554111834678
1188,5415.35917787092
1189,8039.235079588756
1190,9487.106680686375
1191,12273.340348054591
1192,5935.885539148509
1193,9063.66312000202
1194,3326.968771273813
1195,5409.072094921994
1196,6295.384472098579
1197,4176.344821175088
1198,6880.237654091837
1199,5370.263208579343
1200,5059.986515871862
1201,8778.282841976164
1202,10478.46901044515
1203,7594.044490909877
1204,5403.685145679943
1205,4611.007716933443
1206,8054.527821469334
1207,7353.408349553032
1208,5892.8470956469955
1209,5068.7996029992155
1210,6354.824759936855
1211,9736.37654314813
1212,4560.463739204394
1213,6559.215102494596
1214,7451.880799870701
1215,8227.031086309626
1216,12061.617604335119
1217,4571.250619283798
1218,12219.431051558542
1219,6712.88401181595
1220,5062.843316970956
1221,3598.4599808674525
1222,5966.743368879358
1223,6248.960049705553
1224,5470.463474367075
1225,6373.462206321049
1226,5036.346929676609
1227,4580.935009121326
1228,6870.566517155777
1229,3508.6168246840352
1230,7642.0139783331615
1231,6916.222924757666
1232,7619.437409016322
1233,8653.024509903735
1234,5467.128382973448
1235,8738.898501690208
1236,6360.771156724089
1237,5303.577671645015
1238,5668.0648344689525
1239,5428.811935917332
1240,10273.301232194959
1241,6225.2916052876135
1242,5121.101518108342
1243,7708.626885161645
1244,8118.350996680719
1245,6942.287572498468
1246,6238.748864328459
1247,8261.326510278453
1248,5445.3580522046395
1249,5851.464405377277
1250,6261.553162292018
1251,8344.43270764574
1252,6356.157708565664
1253,5949.586302226154
1254,5917.393342180264
1255,4792.475751114387
1256,3840.0809614052228
1257,5076.145886043
1258,8122.219482558237
1259,8483.834041954831
1260,10202.697704506572
1261,11145.184839473946
1262,7552.534841185695
1263,4908.35228481161
1264,5021.448598301818
1265,11047.828127658488
1266,10855.963063121924
1267,7132.837105650847
1268,8282.780841826858
1269,8275.462610868557
1270,6239.172354630113
1271,4043.6128056588427
1272,10305.311417523664
1273,6540.785182289889
1274,6789.0011007658195
1275,6328.988028234945
1276,3134.0527905936283
1277,11745.838822162139
1278,5714.032050225715
1279,5535.317711493689
1280,4931.671376720078
1281,5951.908742935657
1282,6434.5309124235555
1283,8600.04961426721
1284,6213.8114978538015
1285,4948.786016811739
1286,4803.647036847862
1287,4228.286801653598
1288,3217.278122035431
1289,6882.492413817575
1290,18918.599123900553
1291,4139.174277844244
1292,5393.874441505598
1293,6889.938593943611
1294,5674.523782373186
1295,5714.528697066332
1296,4648.263959265068
1297,3847.8272981588043
1298,7383.2002687859895
1299,6715.553858456914
1300,4253.1323558909435
1301,8923.123644578694
1302,5956.202153695896
1303,4681.8719133101
1304,8095.676746452751
1305,7486.163977347715
1306,8398.735444230475
1307,5882.943777198059
1308,6773.104409598638
1309,4566.51643962553
1310,4803.8953578059845
1311,14099.442247603229
1312,9234.790312167708
1313,6055.807355545704
1314,5735.590637371734
1315,4659.374731023006
1316,5898.713688082745
1317,4639.122121993944
1318,8799.371304418148
1319,5140.281128581637
1320,5829.133076998092
1321,6669.4694005602405
1322,4711.630325090003
1323,6404.7806654065425
1324,7851.633406334238
1325,6952.15570789499
1326,7075.031858098375
1327,4213.53924945791
1328,5937.891083724874
1329,6359.034319622236
1330,8947.231532524142
1331,8766.485437980096
1332,6382.733735621187
1333,4957.076486172062
1334,7765.789887063398
1335,6038.431320846803
1336,4629.90639432214
1337,7006.443360279833
1338,6954.571183031994
1339,6488.164727309216
1340,5794.959312354266
1341,6375.782505497853
1342,6254.141704910503
1343,5628.066881400186
1344,6606.458835888579
1345,6473.648942730715
1346,6255.941605557028
1347,8972.20128896237
1348,6015.002110950924
